customer_id,age,signup_date,segment,region
7328,22,2024-10-04,Budget,West
7329,39,2024-12-08,Premium,North
7330,45,2023-10-31,Budget,East
7331,57,2024-12-15,Standard,South
7332,23,2024-12-02,Budget,East
7333,50,2023-02-26,Standard,East
7334,25,2023-02-22,Premium,West
7335,47,2024-01-10,Standard,North
7336,41,2024-01-10,Budget,South
7337,53,2024-10-25,Standard,North
7338,63,2024-07-28,Premium,South
7339,39,2023-05-22,Budget,South
7340,25,2024-07-06,Budget,West
7341,73,2024-08-17,Standard,South
7342,38,2023-08-19,Budget,East
7343,50,2023-10-01,Budget,West
7344,21,2023-10-11,Budget,North
7345,40,2024-01-17,Premium,West
7346,50,2024-05-12,Standard,North
7347,63,2024-04-26,Premium,East
7348,57,2024-04-07,Standard,East
7349,62,2024-11-20,Standard,North
7350,75,2023-07-12,Premium,West
7351,23,2023-03-31,Standard,West
7352,36,2023-07-03,Premium,North
7353,28,2023-04-22,Budget,East
7354,62,2023-04-25,Budget,South
7355,27,2024-05-23,Premium,South
7356,58,2024-06-17,Budget,North
7357,44,2023-10-28,Standard,South
7358,40,2024-04-30,Standard,West
7359,65,2024-03-30,Premium,North
7360,30,2023-10-26,Standard,North
7361,73,2023-01-23,Standard,South
7362,59,2024-06-16,Standard,East
7363,55,2024-02-26,Premium,East
7364,59,2024-11-02,Premium,East
7365,55,2024-05-12,Standard,West
7366,37,2024-04-13,Standard,South
7367,28,2023-11-10,Standard,East
7368,48,2023-08-21,Standard,East
7369,67,2023-10-23,Standard,North
7370,40,2023-06-01,Budget,East
7371,28,2024-04-11,Standard,South
7372,52,2024-12-29,Budget,East
7373,29,2023-07-06,Standard,South
7374,33,2023-06-15,Standard,North
7375,38,2023-02-12,Standard,South
7376,34,2024-03-27,Standard,East
7377,31,2023-07-08,Budget,North
7378,38,2024-11-12,Standard,East
7379,41,2023-06-01,Standard,West
7380,28,2024-07-06,Budget,East
7381,19,2023-05-05,Standard,West
7382,67,2024-05-26,Budget,South
7383,38,2024-04-14,Standard,South
7384,65,2023-01-05,Premium,East
7385,63,2024-10-24,Standard,East
7386,75,2024-04-30,Standard,East
7387,60,2024-08-10,Premium,South
7388,64,2024-08-01,Standard,West
7389,62,2023-12-13,Premium,North
7390,75,2024-05-05,Standard,North
7391,61,2023-05-23,Standard,North
7392,19,2023-11-12,Budget,West
7393,71,2024-09-24,Standard,South
7394,40,2024-04-01,Standard,North
7395,21,2023-12-01,Standard,South
7396,51,2024-08-20,Budget,South
7397,30,2023-10-12,Standard,North
7398,52,2023-03-27,Premium,West
7399,60,2024-11-24,Standard,North
7400,43,2024-06-08,Premium,South
7401,38,2024-05-17,Standard,North
7402,41,2024-11-13,Premium,West
7403,63,2023-06-01,Standard,West
7404,42,2024-01-14,Standard,East
7405,36,2023-01-13,Premium,East
7406,37,2023-12-26,Standard,West
7407,23,2024-07-28,Premium,South
7408,65,2024-03-30,Standard,West
7409,36,2024-03-29,Standard,South
7410,64,2024-03-10,Premium,West
7411,71,2023-05-23,Standard,North
7412,31,2023-05-28,Premium,East
7413,73,2024-05-01,Standard,East
7414,55,2023-03-09,Standard,West
7415,18,2023-04-01,Standard,West
7416,35,2024-10-16,Premium,West
7417,53,2023-06-29,Premium,West
7418,54,2024-12-28,Standard,South
7419,29,2023-07-24,Budget,West
7420,53,2023-10-24,Premium,West
7421,70,2023-02-13,Standard,East
7422,37,2024-08-22,Budget,West
7423,65,2024-07-26,Standard,West
7424,19,2023-08-18,Budget,North
7425,34,2023-06-07,Standard,East
7426,71,2024-10-17,Budget,West
7427,59,2023-05-08,Premium,East
7428,29,2024-03-03,Budget,West
7429,59,2024-12-05,Standard,South
7430,25,2023-01-30,Standard,East
7431,22,2024-05-19,Budget,East
7432,48,2024-08-18,Standard,West
7433,58,2023-09-22,Premium,West
7434,70,2024-12-11,Premium,North
7435,50,2024-01-18,Standard,North
7436,28,2023-09-23,Budget,North
7437,38,2023-05-30,Budget,West
7438,26,2024-12-10,Budget,East
7439,21,2023-06-17,Budget,East
7440,44,2024-01-05,Standard,East
7441,36,2023-02-19,Standard,East
7442,58,2024-06-26,Premium,North
7443,30,2024-06-10,Budget,South
7444,56,2023-04-07,Standard,South
7445,38,2024-07-10,Premium,East
7446,69,2024-12-02,Standard,East
7447,61,2023-10-05,Budget,East
7448,52,2023-04-09,Standard,East
7449,18,2023-05-28,Standard,South
7450,36,2024-06-14,Standard,East
7451,44,2024-05-11,Standard,East
7452,24,2023-06-16,Standard,South
7453,50,2023-06-08,Standard,South
7454,68,2023-07-12,Premium,North
7455,47,2024-03-03,Budget,North
7456,70,2023-04-30,Premium,South
7457,48,2023-01-18,Budget,East
7458,62,2023-11-16,Standard,East
7459,70,2023-05-23,Premium,West
7460,51,2024-09-03,Standard,East
7461,63,2023-06-26,Premium,East
7462,65,2023-01-30,Standard,North
7463,26,2023-08-16,Standard,South
7464,32,2024-12-05,Standard,East
7465,31,2023-05-09,Standard,South
7466,45,2023-03-22,Standard,North
7467,19,2023-03-21,Standard,West
7468,20,2024-03-17,Budget,South
7469,20,2023-04-21,Budget,North
7470,25,2024-04-25,Standard,East
7471,22,2023-02-14,Budget,East
7472,18,2024-11-14,Standard,North
7473,56,2023-05-07,Standard,South
7474,75,2024-08-24,Premium,South
7475,60,2023-07-09,Standard,East
7476,23,2023-01-30,Standard,South
7477,55,2023-10-12,Premium,East
7478,28,2023-12-27,Premium,South
7479,54,2024-06-01,Premium,North
7480,70,2023-04-12,Standard,North
7481,31,2024-06-25,Standard,South
7482,28,2023-10-16,Budget,North
7483,31,2023-04-12,Premium,West
7484,62,2024-01-11,Standard,South
7485,61,2024-03-26,Standard,North
7486,71,2023-07-05,Premium,East
7487,45,2024-01-24,Premium,South
7488,32,2024-06-10,Standard,West
7489,66,2023-04-26,Premium,East
7490,47,2023-05-07,Standard,North
7491,26,2024-06-16,Budget,West
7492,63,2024-01-05,Standard,East
7493,64,2024-07-24,Premium,North
7494,38,2023-03-26,Standard,West
7495,42,2023-04-29,Budget,East
7496,56,2024-04-12,Standard,East
7497,71,2024-12-04,Standard,West
7498,53,2023-08-20,Premium,West
7499,72,2023-10-25,Standard,West
7500,72,2023-07-13,Standard,North
7501,61,2024-05-02,Standard,East
7502,18,2023-07-03,Budget,West
7503,24,2024-11-19,Standard,West
7504,51,2024-03-24,Premium,North
7505,27,2023-05-03,Budget,West
7506,62,2024-02-15,Budget,North
7507,22,2023-06-22,Standard,East
7508,39,2023-07-23,Standard,South
7509,72,2024-09-01,Premium,West
7510,32,2023-05-06,Standard,West
7511,35,2024-05-26,Budget,East
7512,43,2024-10-21,Standard,East
7513,60,2024-05-02,Standard,West
7514,50,2024-05-11,Standard,East
7515,67,2023-05-31,Premium,West
7516,25,2023-04-21,Standard,East
7517,49,2024-05-16,Standard,South
7518,26,2024-10-05,Budget,North
7519,65,2023-04-12,Standard,North
7520,49,2023-03-11,Premium,North
7521,42,2023-07-03,Budget,East
7522,37,2023-06-06,Budget,North
7523,60,2023-03-20,Standard,West
7524,30,2024-04-22,Standard,East
7525,49,2024-11-08,Standard,West
7526,34,2024-05-31,Standard,East
7527,52,2024-07-07,Premium,North
7528,45,2023-02-02,Standard,North
7529,46,2024-01-28,Standard,East
7530,46,2024-01-21,Standard,West
7531,20,2023-02-06,Budget,South
7532,60,2024-07-24,Standard,East
7533,28,2024-12-24,Premium,West
7534,26,2024-03-17,Budget,East
7535,49,2024-02-03,Budget,North
7536,61,2024-08-05,Budget,West
7537,53,2024-11-06,Budget,West
7538,53,2024-05-02,Standard,South
7539,21,2024-06-02,Budget,West
7540,49,2023-09-27,Premium,West
7541,61,2024-09-23,Standard,East
7542,38,2023-10-19,Standard,North
7543,55,2023-01-29,Premium,North
7544,71,2023-05-12,Premium,East
7545,69,2023-12-24,Standard,North
7546,39,2024-10-02,Budget,West
7547,45,2023-04-10,Standard,East
7548,44,2024-01-01,Premium,East
7549,60,2023-02-27,Standard,South
7550,33,2023-09-11,Standard,East
7551,23,2024-08-29,Standard,North
7552,25,2023-11-09,Budget,East
7553,19,2023-06-23,Standard,East
7554,47,2023-02-08,Standard,West
7555,50,2024-08-04,Budget,West
7556,19,2023-10-01,Standard,West
7557,19,2024-08-25,Standard,East
7558,54,2024-01-22,Budget,West
7559,54,2023-11-27,Standard,North
7560,24,2024-05-15,Premium,South
7561,49,2023-12-11,Premium,East
7562,57,2023-06-20,Premium,East
7563,45,2024-01-08,Standard,South
7564,58,2024-05-23,Standard,North
7565,31,2024-07-02,Premium,East
7566,21,2023-09-29,Budget,East
7567,43,2024-08-10,Standard,South
7568,65,2024-10-01,Standard,North
7569,24,2024-08-15,Budget,East
7570,22,2023-10-07,Budget,West
7571,31,2024-03-13,Premium,East
7572,59,2023-03-20,Premium,East
7573,69,2024-05-31,Budget,East
7574,60,2024-03-19,Standard,East
7575,44,2023-07-24,Standard,West
7576,57,2023-09-15,Premium,West
7577,66,2024-11-18,Premium,South
7578,58,2023-01-20,Premium,South
7579,49,2024-08-13,Standard,South
7580,70,2024-11-07,Standard,West
7581,58,2023-10-02,Premium,West
7582,64,2024-08-02,Budget,North
7583,30,2024-06-18,Budget,East
7584,27,2024-04-18,Budget,South
7585,65,2023-06-04,Standard,East
7586,44,2024-03-21,Standard,East
7587,58,2023-03-07,Budget,South
7588,35,2024-02-27,Premium,East
7589,28,2024-10-23,Budget,East
7590,56,2024-12-04,Budget,South
7591,33,2024-02-20,Standard,North
7592,30,2023-06-03,Budget,North
7593,69,2023-09-09,Standard,East
7594,49,2024-04-20,Standard,West
7595,59,2024-03-08,Standard,North
7596,28,2023-07-26,Budget,East
7597,19,2023-05-20,Premium,East
7598,60,2023-10-12,Standard,South
7599,72,2024-10-21,Budget,North
7600,68,2024-05-12,Premium,North
7601,73,2023-02-26,Standard,North
7602,56,2023-11-18,Budget,East
7603,75,2023-03-07,Budget,West
7604,60,2024-01-08,Budget,North
7605,71,2024-02-11,Standard,South
7606,25,2023-08-30,Budget,North
7607,60,2024-06-18,Budget,East
7608,74,2024-05-23,Premium,North
7609,56,2023-09-01,Premium,North
7610,39,2023-11-17,Standard,West
7611,45,2023-08-30,Standard,South
7612,24,2023-05-28,Budget,South
7613,35,2023-08-08,Standard,West
7614,34,2024-02-23,Premium,North
7615,52,2024-05-17,Standard,East
7616,25,2024-12-17,Budget,East
7617,45,2024-07-12,Standard,West
7618,33,2024-11-30,Premium,East
7619,41,2023-05-29,Premium,West
7620,70,2024-01-12,Standard,East
7621,59,2023-01-22,Budget,North
7622,69,2024-11-09,Standard,North
7623,68,2024-12-08,Standard,South
7624,53,2023-09-17,Premium,West
7625,58,2023-11-13,Premium,East
7626,25,2024-12-02,Budget,South
7627,42,2024-03-29,Standard,North
7628,34,2024-02-07,Premium,East
7629,70,2023-04-03,Premium,South
7630,31,2023-11-01,Premium,South
7631,58,2024-03-25,Standard,East
7632,44,2024-10-21,Standard,North
7633,73,2023-10-08,Premium,North
7634,48,2024-05-18,Standard,West
7635,63,2023-12-07,Premium,West
7636,70,2023-04-13,Budget,South
7637,34,2024-12-16,Budget,North
7638,44,2023-12-27,Premium,East
7639,62,2024-04-09,Budget,North
7640,59,2023-02-23,Premium,South
7641,46,2024-10-07,Standard,South
7642,43,2023-01-04,Budget,South
7643,37,2024-10-05,Budget,East
7644,23,2024-08-12,Budget,North
7645,33,2023-06-11,Standard,South
7646,61,2024-08-31,Standard,West
7647,46,2023-11-24,Budget,West
7648,34,2023-05-17,Standard,South
7649,55,2024-12-04,Standard,East
7650,30,2023-10-16,Standard,North
7651,41,2024-02-29,Standard,South
7652,74,2024-02-07,Standard,West
7653,32,2024-08-07,Premium,North
7654,53,2023-01-24,Budget,South
7655,47,2023-04-02,Premium,South
7656,62,2023-09-26,Standard,South
7657,43,2023-02-20,Standard,West
7658,34,2024-09-06,Premium,South
7659,41,2023-04-02,Premium,South
7660,25,2024-08-03,Standard,North
7661,45,2024-06-22,Budget,West
7662,49,2024-11-20,Standard,North
7663,63,2023-08-18,Budget,South
7664,73,2023-07-15,Standard,East
7665,65,2023-10-22,Premium,West
7666,26,2024-01-27,Budget,West
7667,56,2023-07-31,Standard,South
7668,64,2023-10-17,Standard,South
7669,29,2024-03-04,Standard,West
7670,19,2023-05-30,Standard,East
7671,33,2023-09-26,Budget,West
7672,41,2023-09-12,Budget,West
7673,18,2023-03-29,Budget,West
7674,73,2023-05-17,Premium,East
7675,43,2024-12-10,Budget,South
7676,42,2024-12-31,Standard,West
7677,34,2024-09-03,Standard,North
7678,53,2023-04-08,Premium,North
7679,39,2023-02-23,Standard,South
7680,40,2024-04-27,Premium,North
7681,34,2023-01-06,Standard,West
7682,43,2023-11-06,Budget,East
7683,75,2023-05-16,Premium,North
7684,29,2024-08-17,Premium,East
7685,50,2023-06-23,Premium,West
7686,74,2023-12-14,Budget,West
7687,23,2023-05-16,Budget,East
7688,51,2024-12-28,Standard,West
7689,34,2023-05-26,Budget,North
7690,20,2023-11-17,Budget,South
7691,73,2024-05-26,Standard,East
7692,45,2024-01-05,Standard,East
7693,57,2023-09-27,Standard,East
7694,38,2024-06-13,Standard,West
7695,38,2023-06-18,Premium,West
7696,53,2023-06-04,Standard,West
7697,30,2023-02-24,Standard,South
7698,32,2023-02-25,Standard,South
7699,48,2023-02-06,Standard,East
7700,63,2023-06-17,Premium,West
7701,25,2024-03-22,Standard,West
7702,46,2023-02-11,Budget,East
7703,53,2024-12-27,Premium,West
7704,49,2024-04-13,Standard,North
7705,25,2023-06-01,Budget,East
7706,31,2023-04-06,Premium,East
7707,71,2023-07-04,Budget,South
7708,70,2024-06-04,Standard,East
7709,75,2024-07-30,Standard,South
7710,18,2024-08-20,Standard,South
7711,22,2024-03-02,Standard,South
7712,61,2024-05-25,Premium,North
7713,19,2023-12-03,Budget,East
7714,61,2024-11-28,Budget,North
7715,41,2024-02-08,Standard,North
7716,27,2023-11-28,Budget,North
7717,47,2023-03-25,Standard,West
7718,58,2024-04-09,Budget,East
7719,60,2024-08-31,Standard,North
7720,20,2023-12-04,Standard,West
7721,64,2023-11-29,Premium,South
7722,73,2023-08-05,Standard,North
7723,36,2024-10-21,Budget,East
7724,65,2023-02-26,Premium,North
7725,56,2024-07-14,Standard,West
7726,43,2023-04-05,Budget,East
7727,33,2023-07-02,Budget,West
7728,19,2023-04-02,Budget,South
7729,42,2023-06-16,Budget,West
7730,59,2023-10-19,Premium,South
7731,37,2023-05-04,Standard,West
7732,65,2024-03-18,Standard,East
7733,56,2024-12-02,Premium,South
7734,60,2024-01-03,Standard,North
7735,50,2024-01-12,Standard,South
7736,46,2024-05-16,Premium,West
7737,35,2024-05-02,Budget,West
7738,66,2023-04-03,Standard,West
7739,57,2024-01-13,Budget,South
7740,58,2024-03-20,Premium,West
7741,20,2023-04-06,Standard,East
7742,61,2024-04-19,Standard,South
7743,61,2024-10-25,Standard,South
7744,51,2024-05-22,Standard,North
7745,47,2023-10-25,Budget,West
7746,69,2023-03-23,Premium,West
7747,27,2023-11-04,Budget,South
7748,75,2024-12-01,Standard,East
7749,51,2023-09-12,Premium,West
7750,54,2023-10-30,Budget,North
7751,22,2024-07-18,Budget,North
7752,24,2024-06-09,Budget,West
7753,24,2024-02-27,Budget,West
7754,64,2024-11-07,Standard,East
7755,34,2023-12-30,Budget,North
7756,19,2024-05-30,Budget,North
7757,47,2024-11-08,Standard,South
7758,71,2023-07-06,Standard,West
7759,23,2023-02-16,Standard,West
7760,37,2024-12-22,Budget,East
7761,64,2024-08-24,Premium,West
7762,46,2024-11-17,Standard,East
7763,73,2023-12-16,Premium,South
7764,29,2023-08-05,Budget,North
7765,34,2024-09-10,Budget,North
7766,52,2024-03-20,Standard,North
7767,43,2023-01-06,Standard,North
7768,28,2023-01-14,Budget,West
7769,62,2024-04-16,Budget,West
7770,65,2024-11-04,Standard,West
7771,57,2023-11-07,Premium,East
7772,61,2024-12-08,Premium,West
7773,23,2023-11-06,Budget,South
7774,18,2023-05-19,Budget,South
7775,70,2023-04-25,Premium,North
7776,30,2024-12-13,Premium,North
7777,48,2023-08-03,Budget,South
7778,33,2024-10-27,Premium,West
7779,72,2024-10-03,Standard,South
7780,37,2023-03-30,Budget,West
7781,48,2023-06-01,Standard,West
7782,25,2023-01-23,Standard,South
7783,65,2023-06-06,Standard,West
7784,48,2024-05-11,Budget,North
7785,55,2024-04-05,Standard,South
7786,36,2023-07-26,Budget,West
7787,39,2023-02-22,Premium,North
7788,58,2023-04-16,Standard,West
7789,72,2024-03-01,Standard,West
7790,56,2024-08-15,Budget,East
7791,49,2023-02-07,Premium,West
7792,50,2024-05-12,Budget,West
7793,63,2023-08-26,Standard,North
7794,19,2024-06-24,Standard,West
7795,38,2024-08-13,Premium,North
7796,75,2023-10-02,Standard,West
7797,25,2024-04-29,Standard,West
7798,59,2024-09-29,Standard,East
7799,62,2024-04-04,Standard,West
7800,28,2023-01-22,Budget,East
7801,48,2023-07-16,Standard,East
7802,32,2024-03-24,Budget,South
7803,61,2024-08-24,Standard,East
7804,72,2024-09-08,Standard,West
7805,74,2023-05-15,Standard,East
7806,42,2024-12-29,Budget,West
7807,59,2024-11-20,Budget,East
7808,69,2024-04-28,Premium,South
7809,31,2024-09-28,Standard,East
7810,65,2024-12-08,Premium,North
7811,48,2024-11-14,Standard,South
7812,30,2023-06-27,Standard,South
7813,49,2024-09-12,Standard,North
7814,49,2024-03-01,Standard,East
7815,31,2023-08-29,Standard,North
7816,40,2023-01-19,Standard,East
7817,61,2024-01-01,Standard,South
7818,70,2023-06-28,Premium,North
7819,39,2023-03-07,Premium,West
7820,57,2023-04-27,Standard,South
7821,53,2023-05-04,Premium,South
7822,34,2024-05-13,Standard,East
7823,67,2023-12-30,Standard,North
7824,35,2024-07-24,Standard,South
7825,73,2024-12-07,Premium,North
7826,21,2024-12-24,Standard,West
7827,71,2024-04-13,Budget,North
7828,68,2023-04-19,Standard,North
7829,20,2024-07-29,Budget,North
7830,58,2023-06-21,Standard,North
7831,41,2023-07-30,Premium,South
7832,63,2023-10-27,Premium,West
7833,49,2024-06-02,Budget,North
7834,59,2023-06-07,Premium,East
7835,70,2023-12-09,Premium,South
7836,72,2023-05-06,Premium,South
7837,44,2024-03-25,Standard,North
7838,71,2023-09-09,Budget,West
7839,36,2023-12-16,Premium,South
7840,35,2023-03-29,Standard,East
7841,41,2024-02-29,Premium,South
7842,66,2023-06-05,Budget,West
7843,26,2023-08-22,Standard,West
7844,44,2024-02-28,Standard,West
7845,68,2024-06-12,Standard,East
7846,46,2023-01-31,Standard,South
7847,63,2023-01-11,Premium,North
7848,39,2023-03-28,Standard,East
7849,67,2024-02-16,Standard,South
7850,21,2024-03-20,Standard,West
7851,60,2023-02-07,Premium,South
7852,21,2024-08-11,Standard,East
7853,43,2024-03-05,Standard,East
7854,40,2023-11-18,Standard,North
7855,75,2023-10-14,Standard,South
7856,43,2024-12-18,Budget,West
7857,31,2024-10-21,Standard,West
7858,40,2024-12-15,Premium,West
7859,74,2023-07-22,Premium,East
7860,20,2023-03-28,Budget,East
7861,64,2024-02-04,Standard,South
7862,52,2024-06-16,Premium,East
7863,23,2023-08-07,Budget,East
7864,39,2024-06-17,Standard,South
7865,19,2023-01-24,Budget,East
7866,71,2023-09-05,Premium,East
7867,50,2024-03-08,Premium,North
7868,71,2023-03-03,Budget,East
7869,58,2023-09-23,Premium,East
7870,21,2023-05-07,Budget,North
7871,37,2024-04-04,Standard,North
7872,39,2024-04-09,Standard,South
7873,54,2024-08-18,Standard,South
7874,37,2023-12-25,Standard,East
7875,68,2024-11-13,Standard,South
7876,51,2024-01-22,Budget,South
7877,38,2023-04-18,Budget,South
7878,47,2024-01-05,Premium,North
7879,63,2023-05-31,Premium,West
7880,23,2024-02-26,Budget,North
7881,45,2023-03-05,Standard,South
7882,31,2024-05-02,Budget,West
7883,41,2023-03-21,Standard,West
7884,53,2024-08-25,Standard,West
7885,55,2023-09-28,Standard,West
7886,45,2024-10-13,Standard,West
7887,49,2024-12-06,Standard,West
7888,27,2023-06-16,Premium,South
7889,63,2024-05-11,Standard,West
7890,63,2023-05-13,Premium,North
7891,31,2024-12-12,Standard,West
7892,20,2024-04-29,Budget,South
7893,41,2024-07-26,Standard,North
7894,72,2024-09-08,Budget,West
7895,25,2023-04-23,Standard,East
7896,36,2024-08-08,Standard,North
7897,27,2024-06-19,Budget,North
7898,37,2024-01-16,Premium,East
7899,36,2023-11-07,Premium,West
7900,68,2023-01-29,Premium,South
7901,68,2023-05-26,Premium,West
7902,75,2023-02-19,Standard,East
7903,31,2023-10-18,Budget,South
7904,18,2024-05-15,Standard,North
7905,40,2024-07-14,Standard,North
7906,44,2023-02-15,Standard,West
7907,37,2024-08-09,Standard,West
7908,68,2023-12-12,Premium,West
7909,71,2024-05-01,Standard,South
7910,50,2023-05-22,Standard,West
7911,60,2024-04-05,Standard,West
7912,73,2023-06-02,Premium,East
7913,69,2023-04-02,Standard,West
7914,32,2024-02-01,Premium,West
7915,52,2023-12-14,Premium,North
7916,74,2024-11-17,Budget,West
7917,59,2023-10-12,Standard,North
7918,63,2023-06-19,Premium,North
7919,58,2024-08-08,Standard,East
7920,59,2024-07-28,Standard,North
7921,53,2024-10-21,Standard,North
7922,57,2023-07-17,Premium,North
7923,51,2024-08-06,Premium,South
7924,50,2024-05-02,Standard,North
7925,60,2023-05-04,Standard,South
7926,35,2023-01-20,Standard,South
7927,71,2023-09-09,Standard,West
7928,69,2023-03-28,Premium,East
7929,55,2024-02-16,Budget,North
7930,73,2024-05-18,Budget,North
7931,45,2023-12-15,Budget,South
7932,19,2024-02-29,Budget,East
7933,34,2024-01-27,Budget,North
7934,24,2023-04-28,Budget,South
7935,27,2023-10-20,Standard,South
7936,67,2023-09-19,Standard,North
7937,37,2023-06-07,Standard,West
7938,28,2024-11-25,Budget,North
7939,38,2024-09-21,Standard,South
7940,63,2023-01-28,Premium,North
7941,42,2023-11-02,Standard,North
7942,27,2023-11-24,Budget,West
7943,34,2023-11-28,Standard,West
7944,21,2023-05-04,Budget,South
7945,66,2023-09-03,Premium,South
7946,50,2024-05-19,Standard,West
7947,35,2023-04-28,Budget,North
7948,47,2023-11-22,Standard,West
7949,48,2023-03-09,Budget,North
7950,58,2024-02-22,Standard,South
7951,35,2023-01-20,Standard,North
7952,66,2023-09-10,Premium,South
7953,54,2023-11-08,Standard,West
7954,23,2024-04-01,Standard,South
7955,41,2023-05-26,Standard,South
7956,52,2023-09-09,Standard,West
7957,46,2024-07-22,Budget,North
7958,70,2023-01-02,Premium,West
7959,36,2024-09-27,Budget,South
7960,21,2023-01-01,Standard,West
7961,56,2023-10-07,Premium,East
7962,42,2024-11-27,Premium,East
7963,31,2024-10-09,Standard,East
7964,28,2023-02-16,Budget,North
7965,23,2023-11-04,Premium,West
7966,25,2024-12-16,Standard,South
7967,35,2024-07-23,Budget,West
7968,57,2023-08-04,Premium,East
7969,39,2024-11-29,Budget,East
7970,46,2024-12-25,Standard,East
7971,60,2023-09-09,Standard,East
7972,31,2023-12-16,Standard,West
7973,39,2024-09-05,Premium,North
7974,26,2024-12-09,Standard,North
7975,48,2024-09-15,Premium,North
7976,61,2023-01-10,Premium,South
7977,53,2024-02-28,Standard,West
7978,52,2024-02-07,Budget,North
7979,59,2024-10-26,Budget,North
7980,19,2024-07-05,Budget,West
7981,25,2024-11-19,Standard,East
7982,70,2024-01-21,Standard,East
7983,29,2024-02-01,Standard,North
7984,47,2023-05-08,Standard,East
7985,46,2023-07-17,Standard,North
7986,65,2023-08-15,Standard,North
7987,61,2023-10-15,Premium,East
7988,23,2023-07-16,Standard,East
7989,32,2023-08-15,Budget,West
7990,20,2024-01-07,Budget,East
7991,75,2024-05-19,Standard,South
7992,30,2023-01-08,Budget,West
7993,73,2023-04-24,Budget,East
7994,50,2024-08-05,Standard,West
7995,53,2023-06-24,Premium,South
7996,65,2024-11-06,Standard,South
7997,55,2023-03-08,Budget,South
7998,26,2023-03-08,Budget,East
7999,72,2024-08-06,Premium,South
8000,64,2024-06-19,Standard,East
8001,72,2023-07-16,Standard,North
8002,61,2024-12-10,Standard,East
8003,53,2024-11-28,Premium,West
8004,45,2023-01-03,Budget,North
8005,45,2023-11-27,Standard,West
8006,25,2023-10-08,Budget,West
8007,41,2024-05-22,Budget,North
8008,21,2023-08-18,Budget,East
8009,52,2024-03-06,Standard,West
8010,18,2023-11-20,Budget,West
8011,39,2023-07-19,Premium,North
8012,69,2024-08-08,Standard,North
8013,62,2023-08-20,Premium,West
8014,33,2023-03-18,Standard,South
8015,39,2023-06-18,Standard,East
8016,58,2023-03-06,Premium,North
8017,48,2023-01-29,Premium,West
8018,55,2023-01-25,Premium,East
8019,33,2023-09-14,Standard,North
8020,33,2024-04-29,Standard,East
8021,70,2023-02-25,Standard,East
8022,68,2024-06-16,Premium,South
8023,67,2023-03-16,Premium,West
8024,58,2023-04-08,Premium,West
8025,25,2024-08-15,Standard,North
8026,20,2023-03-04,Budget,West
8027,74,2023-11-17,Premium,North
8028,21,2023-05-11,Standard,West
8029,37,2023-02-26,Premium,West
8030,24,2023-03-09,Standard,North
8031,21,2024-07-26,Budget,East
8032,43,2024-01-26,Standard,North
8033,66,2024-09-24,Standard,West
8034,73,2023-08-27,Premium,North
8035,42,2024-04-09,Standard,West
8036,74,2024-03-14,Standard,North
8037,59,2023-12-14,Premium,North
8038,51,2024-04-09,Budget,East
8039,30,2024-08-24,Standard,North
8040,18,2023-04-16,Budget,North
8041,68,2024-08-30,Standard,South
8042,26,2024-08-09,Standard,East
8043,44,2023-12-30,Standard,West
8044,46,2024-09-27,Standard,South
8045,26,2023-09-06,Budget,North
8046,26,2023-03-03,Standard,East
8047,45,2024-08-21,Standard,East
8048,55,2023-11-15,Premium,South
8049,48,2023-05-31,Budget,East
8050,39,2024-09-09,Standard,East
8051,18,2024-01-13,Budget,South
8052,33,2023-02-28,Premium,North
8053,40,2024-03-08,Standard,South
8054,58,2023-07-25,Premium,South
8055,39,2023-03-12,Standard,South
8056,48,2024-11-14,Premium,West
8057,62,2024-09-06,Standard,East
8058,54,2024-08-15,Standard,East
8059,37,2024-09-22,Standard,West
8060,28,2023-12-03,Budget,North
8061,74,2024-04-10,Standard,North
8062,32,2024-05-22,Standard,North
8063,32,2024-10-16,Standard,South
8064,57,2024-04-22,Premium,South
8065,48,2023-09-02,Budget,East
8066,31,2024-01-20,Premium,West
8067,70,2023-07-08,Premium,North
8068,18,2024-01-07,Budget,North
8069,19,2024-01-02,Budget,North
8070,36,2023-05-26,Standard,West
8071,58,2023-07-19,Premium,East
8072,19,2023-02-14,Premium,South
8073,36,2023-07-22,Standard,South
8074,74,2023-08-13,Standard,East
8075,39,2023-06-28,Budget,South
8076,30,2023-07-02,Budget,North
8077,71,2023-06-30,Standard,East
8078,19,2023-04-14,Standard,South
8079,59,2024-01-24,Standard,North
8080,31,2023-12-13,Budget,East
8081,33,2024-04-12,Standard,East
8082,60,2024-01-17,Premium,South
8083,69,2024-06-23,Budget,West
8084,22,2024-12-29,Budget,North
8085,74,2023-05-28,Premium,South
8086,30,2023-07-14,Premium,West
8087,41,2024-12-12,Standard,East
8088,45,2024-09-05,Budget,South
8089,66,2023-02-17,Budget,South
8090,36,2024-07-02,Standard,South
8091,33,2023-12-02,Premium,North
8092,68,2024-10-06,Budget,East
8093,72,2023-05-10,Premium,West
8094,64,2023-08-03,Standard,North
8095,68,2024-04-26,Budget,North
8096,50,2023-06-21,Premium,West
8097,66,2024-10-22,Standard,East
8098,51,2024-05-25,Premium,West
8099,38,2023-07-03,Standard,East
8100,62,2024-06-22,Budget,West
8101,48,2024-05-21,Standard,East
8102,43,2024-08-18,Budget,North
8103,32,2023-08-01,Standard,South
